3,1,7809
0,0,0
3,1,7842
3,24,895
0,0,0
3,1,7876
0,0,0
3,1,7911
0,0,0
3,1,7945
3,24,903
0,0,0
3,0,31461
3,1,7980
0,0,0
3,0,31460
3,1,8015
3,24,907
0,0,0
3,0,31459
3,1,8050
0,0,0
3,0,31458
3,1,8085
0,0,0
3,0,31457
3,1,8120
0,0,0
3,0,31455
3,1,8154
0,0,0
3,0,31453
3,1,8189
0,0,0
3,0,31452
3,1,8222
3,24,911
0,0,0
3,0,31450
3,1,8254
3,24,907
0,0,0
3,0,31448
3,1,8285
0,0,0
3,0,31445
3,1,8315
3,24,911
0,0,0
3,0,31443
3,1,8344
0,0,0
3,0,31441
3,1,8374
3,24,907
0,0,0
3,0,31439
3,1,8403
3,24,903
0,0,0
3,0,31437
3,1,8433
0,0,0
3,0,31434
3,1,8463
0,0,0
3,0,31432
3,1,8494
3,24,899
0,0,0
3,0,31430
3,1,8525
0,0,0
3,0,31428
3,1,8556
0,0,0
3,0,31425
3,1,8588
3,24,895
0,0,0
3,0,31422
3,1,8621
3,24,899
0,0,0
3,0,31420
3,1,8654
3,24,903
0,0,0
3,0,31416
3,1,8688
3,24,899
0,0,0
3,0,31413
3,1,8722
0,0,0
3,0,31410
3,1,8757
3,24,895
0,0,0
3,0,31407
3,1,8792
3,24,891
0,0,0
3,0,31403
3,1,8827
0,0,0
3,0,31399
3,1,8863
3,24,899
0,0,0
3,0,31396
3,1,8899
3,24,895
0,0,0
3,0,31393
3,1,8935
3,24,903
0,0,0
3,0,31389
3,1,8972
3,24,911
0,0,0
3,0,31385
3,1,9008
0,0,0
3,0,31382
3,1,9045
0,0,0
3,0,31378
3,1,9082
0,0,0
3,0,31374
3,1,9119
3,24,907
0,0,0
3,0,31370
3,1,9156
3,24,911
0,0,0
3,0,31367
3,1,9193
3,24,907
0,0,0
3,0,31363
3,1,9230
3,24,911
0,0,0
3,0,31359
3,1,9267
0,0,0
3,0,31355
3,1,9304
0,0,0
3,0,31351
3,1,9340
3,24,919
0,0,0
3,0,31348
3,1,9376
3,24,923
0,0,0
3,0,31344
3,1,9412
0,0,0
3,0,31340
3,1,9448
3,24,931
0,0,0
3,0,31336
3,1,9484
3,24,927
0,0,0
3,0,31332
3,1,9521
3,24,931
0,0,0
3,0,31328
3,1,9558
0,0,0
3,0,31324
3,1,9596
3,24,923
0,0,0
3,0,31321
3,1,9634
3,24,915
0,0,0
3,0,31317
3,1,9672
3,24,911
0,0,0
3,0,31314
3,1,9710
3,24,915
0,0,0
3,0,31310
3,1,9748
3,24,911
0,0,0
3,0,31306
3,1,9787
0,0,0
3,0,31303
3,1,9826
0,0,0
3,0,31300
3,1,9865
0,0,0
3,0,31297
3,1,9905
3,24,915
0,0,0
3,0,31293
3,1,9944
0,0,0
3,0,31289
3,1,9984
3,24,919
0,0,0
3,0,31286
3,1,10024
0,0,0
3,0,31282
3,1,10063
0,0,0
3,0,31278
3,1,10103
0,0,0
3,0,31274
3,1,10143
0,0,0
3,0,31270
3,1,10183
3,24,927
0,0,0
3,0,31265
3,1,10224
3,24,923
0,0,0
3,0,31261
3,1,10265
0,0,0
3,0,31256
3,1,10306
0,0,0
3,0,31251
3,1,10347
3,24,919
0,0,0
3,0,31246
3,1,10391
3,24,911
0,0,0
3,0,31240
3,1,10436
0,0,0
3,0,31234
3,1,10483
3,24,919
0,0,0
3,0,31228
3,1,10530
3,24,923
0,0,0
3,0,31222
3,1,10577
3,24,927
0,0,0
3,0,31215
3,1,10624
3,24,923
0,0,0
3,0,31207
3,1,10671
3,24,927
0,0,0
3,0,31199
3,1,10718
3,24,923
0,0,0
3,0,31191
3,1,10765
3,24,915
0,0,0
3,0,31182
3,1,10811
0,0,0
3,0,31173
3,1,10857
0,0,0
3,0,31163
3,1,10903
0,0,0
3,0,31153
3,1,10948
0,0,0
3,0,31142
3,1,10992
3,24,919
0,0,0
3,0,31130
3,1,11037
3,24,915
0,0,0
3,0,31118
3,1,11080
3,24,919
0,0,0
3,0,31105
3,1,11124
3,24,915
0,0,0
3,0,31092
3,1,11167
0,0,0
3,0,31078
3,1,11211
0,0,0
3,0,31063
3,1,11254
0,0,0
3,0,31048
3,1,11297
3,24,911
0,0,0
3,0,31032
3,1,11340
0,0,0
3,0,31015
3,1,11384
0,0,0
3,0,30998
3,1,11430
0,0,0
3,0,30981
3,1,11478
0,0,0
3,0,30963
3,1,11528
0,0,0
3,0,30945
3,1,11579
0,0,0
3,0,30926
3,1,11632
3,24,915
0,0,0
3,0,30906
3,1,11684
0,0,0
3,0,30887
3,1,11736
3,24,911
0,0,0
3,0,30866
3,1,11787
0,0,0
3,0,30846
3,1,11837
3,24,915
0,0,0
3,0,30826
3,1,11887
0,0,0
3,0,30805
3,1,11935
3,24,911
0,0,0
3,0,30785
3,1,11983
0,0,0
3,0,30764
3,1,12029
3,24,915
0,0,0
3,0,30743
3,1,12075
0,0,0
3,0,30722
3,1,12121
3,24,919
0,0,0
3,0,30702
3,1,12166
0,0,0
3,0,30681
3,1,12210
0,0,0
3,0,30661
3,1,12255
3,24,915
0,0,0
3,0,30641
3,1,12299
0,0,0
3,0,30621
3,1,12343
3,24,919
0,0,0
3,0,30601
3,1,12388
0,0,0
3,0,30582
3,1,12432
3,24,915
0,0,0
3,0,30564
3,1,12479
0,0,0
3,0,30546
3,1,12527
3,24,911
0,0,0
3,0,30529
3,1,12577
0,0,0
3,0,30513
3,1,12630
3,24,915
0,0,0
3,0,30497
3,1,12683
0,0,0
3,0,30481
3,1,12738
0,0,0
3,0,30467
3,1,12792
3,24,919
0,0,0
3,0,30452
3,1,12846
0,0,0
3,0,30438
3,1,12899
3,24,915
0,0,0
3,0,30425
3,1,12951
0,0,0
3,0,30413
3,1,13001
3,24,911
0,0,0
3,0,30401
3,1,13050
3,24,915
0,0,0
3,0,30390
3,1,13099
3,24,911
0,0,0
3,0,30379
3,1,13147
0,0,0
3,0,30369
3,1,13193
3,24,907
0,0,0
3,0,30359
3,1,13239
3,24,911
0,0,0
3,0,30350
3,1,13285
3,24,919
0,0,0
3,0,30342
3,1,13330
3,24,927
0,0,0
3,0,30334
3,1,13375
3,24,931
0,0,0
3,0,30326
3,1,13420
3,24,923
0,0,0
3,0,30320
3,1,13465
3,24,915
0,0,0
3,0,30313
3,1,13510
3,24,911
0,0,0
3,0,30308
3,1,13557
0,0,0
3,0,30302
3,1,13607
3,24,915
0,0,0
3,0,30297
3,1,13658
3,24,919
0,0,0
3,0,30292
3,1,13710
3,24,911
0,0,0
3,0,30288
3,1,13765
3,24,915
0,0,0
3,0,30283
3,1,13821
3,24,919
0,0,0
3,0,30279
3,1,13876
3,24,911
0,0,0
3,0,30275
3,1,13930
3,24,907
0,0,0
3,0,30272
3,1,13984
3,24,903
0,0,0
3,0,30268
3,1,14037
0,0,0
3,0,30265
3,1,14088
3,24,907
0,0,0
3,0,30261
3,1,14138
0,0,0
3,0,30258
3,1,14187
3,24,911
0,0,0
3,0,30255
3,1,14235
3,24,907
0,0,0
3,0,30252
3,1,14283
3,24,903
0,0,0
3,0,30249
3,1,14329
0,0,0
3,0,30246
3,1,14375
3,24,911
0,0,0
3,0,30243
3,1,14421
3,24,919
0,0,0
3,0,30241
3,1,14466
0,0,0
3,0,30238
3,1,14512
0,0,0
3,0,30236
3,1,14557
3,24,923
0,0,0
3,0,30233
3,1,14604
3,24,919
0,0,0
3,0,30230
3,1,14653
0,0,0
3,0,30228
3,1,14704
3,24,927
0,0,0
3,0,30225
3,1,14757
0,0,0
3,0,30222
3,1,14812
3,24,931
0,0,0
3,0,30219
3,1,14868
3,24,935
0,0,0
3,0,30217
3,1,14925
3,24,939
0,0,0
3,0,30214
3,1,14981
3,24,935
0,0,0
3,0,30211
3,1,15036
0,0,0
3,0,30208
3,1,15090
0,0,0
3,0,30205
3,1,15144
3,24,939
0,0,0
3,0,30203
3,1,15195
0,0,0
3,0,30200
3,1,15246
0,0,0
3,0,30197
3,1,15295
3,24,935
0,0,0
3,0,30195
3,1,15344
3,24,939
0,0,0
3,0,30192
3,1,15391
3,24,943
0,0,0
3,0,30189
3,1,15438
3,24,947
0,0,0
3,0,30186
3,1,15484
3,24,955
0,0,0
3,0,30183
3,1,15530
0,0,0
3,0,30180
3,1,15575
0,0,0
3,0,30177
3,1,15621
0,0,0
3,0,30175
3,1,15667
0,0,0
3,0,30172
3,1,15715
3,24,951
0,0,0
3,0,30169
3,1,15765
3,24,947
0,0,0
3,0,30167
3,1,15817
0,0,0
3,0,30164
3,1,15871
0,0,0
3,0,30161
3,1,15927
3,24,951
0,0,0
3,0,30158
3,1,15984
3,24,955
0,0,0
3,0,30156
3,1,16040
3,24,959
0,0,0
3,0,30153
3,1,16096
0,0,0
3,0,30150
3,1,16151
3,24,963
0,0,0
3,0,30147
3,1,16205
3,24,967
0,0,0
3,0,30145
3,1,16257
3,24,975
0,0,0
3,0,30142
3,1,16308
3,24,979
0,0,0
3,0,30140
3,1,16359
3,24,983
0,0,0
3,0,30137
3,1,16408
0,0,0
3,0,30134
3,1,16456
3,24,987
0,0,0
3,0,30132
3,1,16503
3,24,991
0,0,0
3,0,30129
3,1,16549
0,0,0
3,0,30127
3,1,16596
0,0,0
3,0,30125
3,1,16642
3,24,987
0,0,0
3,0,30123
3,1,16688
0,0,0
3,0,30121
3,1,16734
3,24,983
0,0,0
3,0,30119
3,1,16783
0,0,0
3,0,30117
3,1,16833
3,24,987
0,0,0
3,0,30116
3,1,16886
0,0,0
3,0,30115
3,1,16940
0,0,0
3,0,30114
3,1,16996
0,0,0
3,0,30113
3,1,17054
0,0,0
3,0,30112
3,1,17112
0,0,0
3,0,30111
3,1,17169
3,24,991
0,0,0
3,0,30110
3,1,17225
0,0,0
3,0,30109
3,1,17280
3,24,987
0,0,0
3,0,30108
3,1,17333
3,24,991
0,0,0
3,1,17384
0,0,0
3,1,17435
0,0,0
3,1,17484
0,0,0
3,1,17531
0,0,0
3,0,30109
3,1,17579
0,0,0
3,1,17625
0,0,0
3,1,17670
0,0,0
3,0,30110
3,1,17715
0,0,0
3,1,17759
0,0,0
3,0,30111
3,1,17804
0,0,0
3,0,30112
3,1,17848
0,0,0
3,1,17894
0,0,0
3,0,30113
3,1,17941
0,0,0
3,0,30114
3,1,17989
3,24,995
0,0,0
3,1,18039
0,0,0
3,0,30115
3,1,18090
0,0,0
3,0,30116
3,1,18142
0,0,0
3,1,18192
3,24,999
0,0,0
3,0,30117
3,1,18242
0,0,0
3,1,18290
0,0,0
3,0,30118
3,1,18337
0,0,0
3,1,18383
3,24,1003
0,0,0
3,0,30119
3,1,18427
3,24,1007
0,0,0
3,0,30120
3,1,18471
3,24,1003
0,0,0
3,1,18513
0,0,0
3,0,30121
3,1,18555
3,24,999
0,0,0
3,0,30122
3,1,18596
0,0,0
3,0,30124
3,1,18636
3,24,1003
0,0,0
3,0,30125
3,1,18676
3,24,1007
0,0,0
3,0,30126
3,1,18715
0,0,0
3,0,30127
3,1,18754
3,24,1003
0,0,0
3,0,30128
3,1,18792
3,24,999
0,0,0
3,0,30129
3,1,18830
0,0,0
3,0,30130
3,1,18867
0,0,0
3,0,30132
3,1,18904
0,0,0
3,0,30133
3,1,18941
0,0,0
3,0,30134
3,1,18977
0,0,0
3,0,30136
3,1,19013
3,24,1003
0,0,0
3,0,30137
3,1,19047
3,24,999
0,0,0
3,0,30138
3,1,19081
3,24,995
0,0,0
3,0,30139
3,1,19112
0,0,0
3,0,30141
3,1,19141
3,24,991
0,0,0
3,0,30142
3,1,19168
3,24,995
0,0,0
3,0,30144
3,1,19193
0,0,0
3,0,30146
3,1,19216
3,24,991
0,0,0
3,0,30147
3,1,19237
0,0,0
3,0,30149
3,1,19256
0,0,0
3,0,30150
3,1,19274
0,0,0
3,0,30152
3,1,19291
0,0,0
3,0,30153
3,1,19307
0,0,0
3,0,30154
3,1,19322
3,24,987
0,0,0
3,0,30155
3,1,19336
3,24,991
0,0,0
3,0,30156
3,1,19349
0,0,0
3,0,30157
3,1,19361
0,0,0
3,1,19374
0,0,0
3,0,30158
3,1,19385
0,0,0
3,0,30159
3,1,19397
0,0,0
3,1,19408
0,0,0
3,1,19420
0,0,0
3,0,30160
3,1,19430
0,0,0
3,0,30159
3,1,19441
0,0,0
3,0,30160
3,1,19450
3,24,995
0,0,0
3,1,19460
3,24,991
0,0,0
3,0,30159
3,1,19470
0,0,0
3,1,19479
0,0,0
3,1,19488
0,0,0
3,0,30158
3,1,19496
3,24,987
0,0,0
3,1,19504
0,0,0
3,0,30157
3,1,19512
3,24,991
0,0,0
3,1,19519
0,0,0
3,0,30156
3,1,19526
3,24,995
0,0,0
3,0,30155
3,1,19532
3,24,999
0,0,0
3,0,30153
3,1,19538
3,24,991
0,0,0
3,0,30152
3,1,19544
0,0,0
3,0,30150
3,1,19549
3,24,995
0,0,0
3,0,30149
3,1,19553
3,24,999
0,0,0
3,0,30147
3,1,19557
0,0,0
3,0,30145
3,1,19560
3,24,1003
0,0,0
3,0,30143
3,1,19563
3,24,1007
0,0,0
3,0,30140
3,1,19564
3,24,1015
0,0,0
3,0,30137
3,1,19565
3,24,1019
0,0,0
3,0,30134
0,0,0
3,0,30130
3,1,19563
3,24,1023
0,0,0
3,0,30126
3,1,19561
0,0,0
3,0,30122
3,1,19557
3,24,1027
0,0,0
3,0,30117
3,1,19553
0,0,0
3,0,30111
3,1,19549
0,0,0
3,0,30105
3,1,19543
0,0,0
3,0,30099
3,1,19537
0,0,0
3,0,30091
3,1,19532
3,24,1023
0,0,0
3,0,30083
3,1,19525
0,0,0
3,0,30075
3,1,19518
0,0,0
3,0,30066
3,1,19510
0,0,0
3,0,30056
3,1,19503
3,24,1019
0,0,0
3,0,30046
3,1,19494
0,0,0
3,0,30035
3,1,19485
0,0,0
3,0,30023
3,1,19476
0,0,0
3,0,30011
3,1,19467
0,0,0
3,0,29997
3,1,19458
3,24,1023
0,0,0
3,0,29983
3,1,19448
0,0,0
3,0,29968
3,1,19438
0,0,0
3,0,29952
3,1,19428
0,0,0
3,0,29935
3,1,19418
0,0,0
3,0,29918
3,1,19408
3,24,1027
0,0,0
3,0,29899
3,1,19397
3,24,1031
0,0,0
3,0,29880
3,1,19386
3,24,1035
0,0,0
3,0,29860
3,1,19376
3,24,1043
0,0,0
3,0,29839
3,1,19365
0,0,0
3,0,29817
3,1,19355
3,24,1047
0,0,0
3,0,29795
3,1,19344
3,24,1051
0,0,0
3,0,29772
3,1,19334
3,24,1055
0,0,0
3,0,29748
3,1,19323
0,0,0
3,0,29724
3,1,19313
3,24,1059
0,0,0
3,0,29699
3,1,19302
3,24,1067
0,0,0
3,0,29674
3,1,19291
0,0,0
3,0,29649
3,1,19279
3,24,1071
0,0,0
3,0,29624
3,1,19267
3,24,1083
0,0,0
3,0,29599
3,1,19255
3,24,1091
0,0,0
3,0,29573
3,1,19241
0,0,0
3,0,29547
3,1,19227
3,24,1099
0,0,0
3,0,29521
3,1,19213
3,24,1103
0,0,0
3,0,29496
3,1,19197
0,0,0
3,0,29471
3,1,19181
0,0,0
3,0,29447
3,1,19164
3,24,1099
0,0,0
3,0,29423
3,1,19145
0,0,0
3,0,29400
3,1,19126
0,0,0
3,0,29377
3,1,19106
0,0,0
3,0,29355
3,1,19085
3,24,1095
0,0,0
3,0,29333
3,1,19062
3,24,1091
0,0,0
3,0,29312
3,1,19038
3,24,1087
0,0,0
3,0,29291
3,1,19013
3,24,1083
0,0,0
3,0,29271
3,1,18988
3,24,1079
0,0,0
3,0,29251
3,1,18961
0,0,0
3,0,29231
3,1,18933
0,0,0
3,0,29212
3,1,18903
0,0,0
3,0,29193
3,1,18873
0,0,0
3,0,29174
3,1,18843
0,0,0
3,0,29156
3,1,18813
0,0,0
3,0,29136
3,1,18782
0,0,0
3,0,29117
3,1,18752
0,0,0
3,0,29097
3,1,18721
3,24,1083
0,0,0
3,0,29076
3,1,18691
0,0,0
3,0,29053
3,1,18661
0,0,0
3,0,29030
3,1,18631
0,0,0
3,0,29005
3,1,18601
3,24,1087
0,0,0
3,0,28979
3,1,18572
0,0,0
3,0,28952
3,1,18542
3,24,1083
0,0,0
3,0,28923
3,1,18514
3,24,1087
0,0,0
3,0,28893
3,1,18486
0,0,0
3,0,28861
3,1,18458
0,0,0
3,0,28828
3,1,18431
0,0,0
3,0,28795
3,1,18405
3,24,1099
0,0,0
3,0,28761
3,1,18380
3,24,1107
0,0,0
3,0,28726
3,1,18354
3,24,1111
0,0,0
3,0,28689
3,1,18330
0,0,0
3,0,28652
3,1,18306
3,24,1107
0,0,0
3,0,28616
3,1,18282
3,24,1103
0,0,0
3,0,28579
3,1,18259
0,0,0
3,0,28542
3,1,18236
0,0,0
3,0,28506
3,1,18213
0,0,0
3,0,28469
3,1,18191
0,0,0
3,0,28432
3,1,18168
3,24,1099
0,0,0
3,0,28395
3,1,18145
0,0,0
3,0,28358
3,1,18123
3,24,1095
0,0,0
3,0,28321
3,1,18099
3,24,1091
0,0,0
3,0,28284
3,1,18075
0,0,0
3,0,28247
3,1,18049
0,0,0
3,0,28210
3,1,18023
3,24,1087
0,0,0
3,0,28172
3,1,17995
0,0,0
3,0,28135
3,1,17965
0,0,0
3,0,28097
3,1,17935
3,24,1091
0,0,0
3,0,28059
3,1,17904
0,0,0
3,0,28021
3,1,17871
0,0,0
3,0,27983
3,1,17837
3,24,1095
0,0,0
3,0,27944
3,1,17804
0,0,0
3,0,27905
3,1,17770
3,24,1099
0,0,0
3,0,27866
3,1,17736
3,24,1103
0,0,0
3,0,27827
3,1,17702
3,24,1111
0,0,0
3,0,27788
3,1,17668
3,24,1115
0,0,0
3,0,27748
3,1,17634
3,24,1127
0,0,0
3,0,27707
3,1,17600
3,24,1139
0,0,0
3,0,27667
3,1,17566
3,24,1143
0,0,0
3,0,27628
3,1,17532
0,0,0
3,0,27589
3,1,17498
3,24,1147
0,0,0
3,0,27550
3,1,17465
3,24,1155
0,0,0
3,0,27511
3,1,17432
3,24,1163
0,0,0
3,0,27472
3,1,17399
3,24,1171
0,0,0
3,0,27433
3,1,17366
3,24,1175
0,0,0
3,0,27394
3,1,17334
3,24,1179
0,0,0
3,0,27355
3,1,17302
0,0,0
3,0,27315
3,1,17270
3,24,1183
0,0,0
3,0,27276
3,1,17238
3,24,1187
0,0,0
3,0,27237
3,1,17206
3,24,1191
0,0,0
3,0,27198
3,1,17175
0,0,0
3,0,27159
3,1,17143
0,0,0
3,0,27121
3,1,17111
0,0,0
3,0,27082
3,1,17079
3,24,1195
0,0,0
3,0,27044
3,1,17046
3,24,1199
0,0,0
3,0,27006
3,1,17014
3,24,1203
0,0,0
3,0,26968
3,1,16980
0,0,0
3,0,26931
3,1,16947
3,24,1207
0,0,0
3,0,26893
3,1,16913
3,24,1203
0,0,0
3,0,26856
3,1,16877
0,0,0
3,0,26819
3,1,16841
3,24,1207
0,0,0
3,0,26783
3,1,16803
3,24,1211
0,0,0
3,0,26746
3,1,16766
0,0,0
3,0,26709
3,1,16729
3,24,1215
0,0,0
3,0,26672
3,1,16691
3,24,1219
0,0,0
3,0,26635
3,1,16653
0,0,0
3,0,26598
3,1,16616
0,0,0
3,0,26561
3,1,16578
3,24,1223
0,0,0
3,0,26524
3,1,16540
3,24,1227
0,0,0
3,0,26486
3,1,16502
0,0,0
3,0,26448
3,1,16465
0,0,0
3,0,26410
3,1,16427
0,0,0
3,0,26373
3,1,16389
0,0,0
3,0,26335
3,1,16351
0,0,0
3,0,26298
3,1,16313
3,24,1223
0,0,0
3,0,26261
3,1,16275
0,0,0
3,0,26224
3,1,16237
0,0,0
3,0,26188
3,1,16199
3,24,1219
0,0,0
3,0,26151
3,1,16160
0,0,0
3,0,26115
3,1,16122
3,24,1215
0,0,0
3,0,26080
3,1,16084
3,24,1211
0,0,0
3,0,26044
3,1,16046
3,24,1207
0,0,0
